Stellar Object ID;Galactic Component (1=thin disc, 2=thick disc, 3=halo);Effective Temperature (Kelvin);Age (log10 of age in years);Luminosity (log10 of luminosity in watts);Mass (mass in MSun [mass of sun])
768;2;9313.071575120357;7.4648487747851675;21.51589598541689;914.882357629034
769;1;4153.791825658174;7.0476247295906065;23.439319249880022;765.2854609356999
770;1;8255.580545059951;7.313906009846319;28.0015078264028;833.3695011750267
771;1;6957.627349633865;7.444488181882942;35.737855066338625;8.221782460450834
772;1;6332.422829291698;7.128427616729103;17.118023419613372;454.8014604965648
773;3;6030.364086849653;7.382279543525124;33.44613823784123;61.90223001996927
774;3;7179.635639480834;8.070172972570063;35.85730178233459;50.26745852100589
775;2;8704.01629248145;8.703231435725982;29.909171795130995;565.3859358372047
776;3;7697.446695562943;8.732056899542265;23.338579675156502;157.9448512534968
777;1;6253.931885981452;8.30150995963269;39.01800279130657;152.40570147444518
778;3;8597.007088787263;8.127236682674038;23.59472448742659;990.8123730603455
779;2;6666.499818272479;8.006452058062509;38.74621076360867;177.921740420804
780;2;5089.461145999288;8.684578724581344;37.892925727720254;200.27653764753535
781;3;5643.084386917968;8.162589708845093;15.380090577286749;838.1254987241418
782;1;8797.989585182104;8.905188596357403;26.59684755197457;829.8204746522017
783;3;4555.873660863673;8.012475126668264;25.008234285486047;940.8909030571003
784;3;5433.060030091872;8.992123533085378;29.476533957345026;58.24643106917362
785;2;3770.0417608506496;8.353007796807931;32.13464139586836;573.4956188564121
786;2;6445.206435415071;8.743861315656892;39.56204860623575;33.530676537905926
787;3;7428.422894122087;7.603679789351885;29.36053732960951;301.5301112463533
788;2;6236.68389235655;7.2373642946669285;16.836256901050966;826.6096076232625
789;2;8335.065121274985;8.031836492109395;23.236936620606905;0.46500022460898083
790;2;9634.097634403026;8.78474488614721;28.18232540628541;225.0664668241001
791;3;6194.520080243996;8.231461303410999;23.741638960773756;665.3179560699048
792;2;6437.394664079746;7.632463988266045;25.675122558938224;773.9127992929981
793;1;5223.211293363684;8.59497589212903;31.260232306053428;392.92080068245536
794;1;5390.244218652415;7.929353326868126;37.0561197275708;170.67948629406038
795;2;7077.432130224592;8.945803291112437;25.810365909456564;386.6304195140561
796;1;3553.2679703686304;8.319529238892693;22.999127022523925;468.1200810682611
797;3;9683.841751260576;8.653113025388336;26.613319839222076;433.82641846884286
798;2;5336.065372203579;8.78075229080252;34.705144181262696;293.9807541120719
799;1;5167.283350003332;8.665499486177596;17.894637094996614;999.8515889325847
800;3;3960.2161471339837;8.916081025690204;16.363156249473988;705.6240605369608
801;2;3682.9861018559004;7.435044909751503;38.59948790479004;134.66932356920617
802;2;5070.363535296888;7.0956600652216055;23.58577759893935;409.3404042118968
803;2;5641.5355085301235;7.517820537921259;31.721422917043732;857.9584808670977
804;1;5593.371491184967;8.990565067221851;38.542262203345416;658.5632267538527
805;3;9213.380899892432;7.774388640906571;20.253698544442262;138.19680591537144
806;3;4397.834544014464;7.531587302406068;38.810090531261864;633.4616654640312
807;3;7084.94189018072;8.465497383989655;30.644009853581935;7.197734892238612
808;3;6163.705107426378;8.181556952889924;29.62894930985373;952.1075467861943
809;2;9746.16029058313;7.933360292015715;35.60437003459758;746.5281821740261
810;3;9863.173978534276;8.39281994685025;23.977143146077644;257.51475564733727
811;2;5738.583191565995;7.039486202262458;30.662637140675976;905.6940977079018
812;3;5482.169229154264;7.316622001816096;15.052986328835408;429.7471523525856
813;2;5659.612255137708;8.887464066980616;39.250328560974594;865.6411869123878
814;2;6111.851004555001;7.238887908126879;26.27194863862086;9.690811181639553
815;1;6341.191248702479;8.19632217781962;26.354496636274344;293.5421105715518
816;3;4987.006667302372;8.173944297609985;17.320345073970074;819.4265293213783
817;1;6315.1298136117;7.392275982320387;17.8185750091599;680.5772365922327
818;1;4963.217863361073;8.041353187651913;30.624874176981987;853.4087374224574
819;2;3597.8743422459934;8.50029249690498;30.53985320243456;800.6261894576396
820;3;4176.094096427725;7.226675216334067;21.726145014687702;6.504446703681498
821;2;7648.364080746;7.868586900117213;32.76057621106774;959.8513956385674
822;1;6676.150993432995;7.943115843883377;32.04777180048778;429.9246491269786
823;3;7518.306366241364;8.987573963996274;27.283318424184884;117.28622733427511
824;2;5248.273882433233;7.245717742866465;26.6878118031102;462.4675210290156
825;2;9084.852381624565;8.142892971884768;39.56101491196765;684.1176702873992
826;1;5730.068955169425;7.137897982800278;15.885055177640185;469.72156536441554
827;3;5105.924080314363;8.893440327650953;22.067953810998606;50.91308273344153
828;2;4213.105410070681;7.066439000680116;33.09482791518366;570.8335626361375
829;1;9612.808731401627;7.341231014437898;30.286811184199657;47.895182275154916
830;1;6788.5759051636505;7.973010659409758;30.506468372729355;989.2775750225398
831;2;7969.514279009614;8.449545560945214;28.067125979574833;720.013770636323
832;3;5065.1122687016705;8.29856175028185;22.008774226497497;98.81739075786946
833;3;4129.246472864424;8.70971446508007;21.60590172382917;181.7327218001962
834;2;9611.478168627636;8.822381094105301;15.667196842210046;548.2162666739015
835;3;6898.051785471023;7.482457081932917;15.357832441870624;650.8544093496578
836;2;8810.928345688862;7.54172812476586;38.3739020937081;791.3217710355325
837;3;4180.352035675179;7.4018363513726;37.99579479657896;260.4479047338421
838;1;9020.229083142684;8.666331151974685;31.16687240186686;698.9327968680715
839;2;5063.652860458744;7.327435150033143;24.902785493220954;592.4214260281842
840;1;9505.944777660156;8.22995621777827;31.025537117599033;53.37630762912324
841;2;7533.526437840934;7.22938473134617;39.0172300697313;810.8415838939505
842;1;8427.756513611337;8.427906221799502;25.845135547533495;218.32877831012482
843;2;4698.513686734108;7.358419544526125;15.380636193785284;66.04022193093611
844;1;5873.443642609687;7.8330875446202946;19.508200958384354;535.185202367039
845;2;4841.950818753866;7.794451655129283;19.10445984750459;98.64326280894365
846;1;8007.716604187645;8.729773215630539;20.729710220481987;517.8866680834197
847;2;8201.106913434625;8.986102837076743;27.10659736475141;489.1544674171012
848;2;6118.401425467608;8.602780798462772;34.145948839848046;658.5552820049436
849;3;3802.831427928834;7.8330419684582715;39.381672928468106;993.3025632596273
850;2;9531.271237530398;8.356415630615427;36.37675679731318;879.6523183115738
851;3;7760.393434107014;8.840868207550189;38.167947081508345;252.36766762889016
852;2;9096.248371976199;7.935531036561451;17.42366722614839;194.64370487979983
853;2;6821.668182557171;7.071266937006148;31.727323795805525;888.1685018638184
854;2;7707.844257403215;7.56161210309512;28.244549718010298;308.3793437743982
855;1;3906.063083967919;7.960778417064272;36.44637826758202;330.0126526066554
856;1;6907.470794280609;8.176128397695091;27.817590740540275;632.7751143494555
857;3;3819.0697555454126;8.422267733500725;15.43685488921004;25.069172004718794
858;1;5763.281167733615;7.408353114736482;18.153455517247416;815.1199979789184
859;3;8276.368685512492;8.255376400643346;22.74206701040842;603.9082890949599
860;2;6858.585654466886;8.553568081781643;17.516187134952133;711.9799886696187
861;1;6273.004722623084;8.922131499830472;24.64098843128073;340.20667336819855
862;2;6186.628715798849;7.215942388982886;22.019517751789554;273.9932456527911
863;2;6973.4851475794;7.195558699004571;38.29231650896208;307.8367838793689
864;3;7582.021226967565;8.201918714238936;36.37851185804999;323.0392054359888
865;3;4229.051887267152;8.245480776199102;32.47965525714576;314.05336774456646
866;1;8228.40156114273;7.774082250327101;28.70569904971209;715.8300506464634
867;2;4155.0108397589975;8.22713554919316;25.047779489794767;452.0587368977563
868;1;4479.3256709117895;7.651827725076149;27.4737671539134;457.9022482431937
869;2;4554.345192290859;8.592869240593519;29.66889621943699;171.47934896687084
870;3;7114.146657672411;8.777416156628325;35.14822721685164;700.960832287362
871;2;7217.182866535529;8.371092127957676;26.73269495846259;431.6894813625773
872;3;9511.900629571728;7.6588568555162455;34.47062099252115;322.50096182679175
873;2;6064.265803464925;7.724649365824264;35.71088164395866;173.95873433891222
874;2;7866.633465497946;7.819413357600599;19.735664247609165;496.8703707942851
875;2;6983.002476012449;8.383039637209901;26.153798582716924;208.64017916568073
876;2;9762.543649535059;7.722967792576078;37.765505601788156;400.97025563997767
877;3;8077.374025854682;8.64813825169417;33.49903774358312;685.3285949181276
878;2;4778.339220491187;8.528269561251184;22.077964577402167;246.7636492407587
879;1;4095.81806497341;7.743914024748175;23.59265634713614;25.15627966073449
880;2;9982.178400728033;7.829947727624813;38.57831046513823;992.2512658914305
881;2;6942.853693238968;7.595381617669094;36.02813596115375;624.4384320327991
882;1;7706.965060224489;7.093328155640869;18.936645481502747;21.976929184046277
883;3;8901.733598271614;7.213418302113115;18.33088329715245;877.6885031476274
884;2;6207.901896932557;7.040351454696669;30.608682119209973;68.50405460622325
885;3;7166.45599270087;7.590797574785042;17.79679683405913;869.4380126764379
886;2;5484.063053802477;8.255816715492825;25.359096580955054;388.8152081008172
887;1;8992.064566443954;8.662868065574331;23.03937486635766;531.0876522710078
888;2;3564.1643184016057;8.308124757611846;39.32161506840721;250.0532240101342
889;3;9338.315240371956;8.361636548380467;28.05973143752462;89.45973266306619
890;2;5832.068941948715;7.442524147901427;37.85478014100535;27.24812142897114
891;3;7495.949988509341;8.737785792077013;38.60639574599273;384.60139828703007
892;2;4102.422814504769;7.4507069012640645;19.998891615696103;873.9678282444588
893;3;6966.9806394269035;8.740224639969876;28.37864299329412;531.392952253282
894;3;3956.173720687494;8.177669037248881;29.156486887948716;723.7980021163793
895;2;8277.417651356325;7.776948193889598;32.5639466358863;177.3822004302937
896;1;9855.462389298758;7.87439117348033;34.195334636614945;910.5846554755901
897;3;8105.1531499003995;8.32397791487509;36.34068139942576;838.5129072065753
898;1;6231.695357610797;8.012630210858925;17.868407624165826;611.9232841430186
899;1;4855.128786930866;7.543128794392082;30.56106481202514;770.9148893521617
900;2;4452.343754891174;7.538864433980764;26.41288756502956;213.16431931721527
901;1;4824.376159077658;7.262282304581137;35.64637997218553;228.1737826302882
902;3;5893.125839970347;8.483928712436462;23.274336255950043;237.06148319518314
903;3;5478.101985377787;8.232031619584303;23.12862275424114;782.8185139218681
904;3;4899.331137259891;8.991066671243356;22.231049850283505;854.3036730643813
905;2;4734.004642453205;7.40478036896856;18.38914788050581;157.16327007213496
906;2;7008.265500856953;8.083080096409615;31.186629047947456;838.7741239070239
907;1;4102.022696218491;8.385892280455504;31.642319025819667;385.88623050283655
908;1;5094.407239612747;7.5299282707773525;19.20085597700089;352.89116762947657
909;2;9700.301292578646;8.698088017273125;29.21199812284896;895.6324789815541
910;1;8973.621910805941;7.3412376684986365;38.852929006914195;308.57875403240166
911;1;7934.781016525741;8.907795274279843;17.249301991471523;286.4068818781867
912;1;7331.313147951028;7.172692731965304;17.073850281830957;718.0901442787064
913;3;7075.872004458919;8.104858615622607;37.93513140012668;518.9867945085838
914;2;7699.4845085206325;8.89218124621098;30.902155616521576;635.956894021619
915;3;7637.078965238509;8.91872975546558;20.471442477052754;470.81792661470575
916;1;7618.7144128612335;7.445140191306588;23.494885309361507;722.4206218078915
917;1;4336.634484285112;7.437016592375945;18.535395465134037;975.6762506956164
918;1;4421.12565325988;8.814395915822557;26.830181620622035;948.7440082953731
919;2;9210.908645951205;7.555987629809113;17.370528661717557;678.2445101303678
920;1;3642.4323516329323;7.315736316159664;25.951954258795475;755.9182212161169
921;1;4679.018084129635;8.367494624638542;24.548639970217323;573.7787715139676
922;3;6510.00370212399;8.504829861427448;23.924210177278443;859.6099672041286
923;3;9660.223627268337;7.31239401953381;17.896655250015133;424.86826067626174
924;3;8394.928829666042;7.491363221269421;35.45835041911472;809.8343679212837
925;3;5919.882311454623;7.662310995945932;36.022958258893496;772.1531529141237
926;2;8456.834833453584;8.477888181429131;21.461517882048142;983.1989384015251
927;1;3779.50173378023;8.299419367978912;35.66643160134774;544.3777396307697
928;3;5616.8254991124795;8.571424575553424;21.41521174522937;730.2666307789535
929;2;3634.3963016959724;7.16721947323342;20.102691398277678;15.007843868509992
930;2;6463.731005419282;7.075824333743784;32.9911066758756;744.0906652871491
931;1;5986.82968786245;7.6888213649160395;32.08740708630469;344.39289289836864
932;3;7028.027567672292;8.401578124643455;21.413031173013625;521.1013130284149
933;3;5073.166489167028;7.513146580743335;22.58790771093167;762.6582047294828
934;2;8264.81765799504;7.830529028751206;39.04647608665819;976.1159552965088
935;2;7634.153757866217;7.755106094310202;19.17860012204413;658.9342896327131
936;3;9047.4216094508;7.533679984117141;20.51931539357623;585.3849086351358
937;3;5508.597077429884;8.852826707285194;31.881769483494775;4.100500515556524
938;3;4479.97458071093;8.579751623114895;37.387952019502734;794.3485558788294
939;3;5613.136917308771;8.219748786652103;25.66543354476158;943.3885363286129
940;2;6687.994137156196;8.776966387159927;35.57938917015476;53.302164744195956
941;2;6018.355394651828;7.088844954227663;22.91629714957401;649.267590873696
942;2;7981.352663812014;7.470546239452187;15.832335481750729;341.5051926070195
943;1;8242.80172431393;8.994964111750797;39.93537483390507;663.826241456076
944;1;5333.411182991211;7.865352174715058;34.54106875062463;536.5184496348734
945;1;9116.222984360378;8.669857304268877;34.45857213521302;340.113942630199
946;1;9263.135997081266;7.540664166294615;26.99047034637475;623.9943573363323
947;3;9608.397716760577;8.194811763401995;39.42240895526557;745.8256194315952
948;2;9608.514318479869;7.861681848236695;22.97701078016169;936.0535393342205
949;3;6903.333330650024;7.915823103858377;32.333883373820406;239.80954653843864
950;3;4973.15319212812;7.196779516372381;38.93563609495088;428.07366020328857
951;2;4103.456232058021;8.1818942477536;17.053842253645342;437.8627962891986
952;3;4391.926883852328;8.176666669679298;37.15542861489737;311.79310648449183
953;1;6968.913660442664;8.548211938955903;34.142013193240416;418.02806878920296
954;2;9865.500819095821;8.928943443974584;20.47391007521454;931.3133036116468
955;3;5971.817456922983;8.467247566968025;35.0304573179345;657.9334595356914
956;3;3715.8856836039167;8.979524538456843;36.823429774026394;90.01142494728244
957;2;7941.891062121183;8.304220296998658;18.60096897869232;610.4228569362639
958;2;5851.601194189478;8.807475781993379;30.560815250473656;538.2869678489413
959;2;9235.865495638009;7.539510590905625;19.801336507225678;227.9995835738953
960;2;7080.943987720479;7.993521141661232;27.703184212032607;374.24942969062346
961;2;6535.032731773466;7.689766744048841;22.619530368619714;616.8395703112867
962;2;6323.048605289149;7.612772195382737;31.462408391621082;213.76256175418948
963;3;3843.650161875276;8.90800621708241;30.20325302489879;229.65581612287124
964;2;3531.8200669739917;7.436766967695343;26.010187410074735;975.7185322965237
965;2;6099.216599907206;7.132891183185981;16.202136610593055;760.6975073214365
966;1;9418.848232478427;7.578000802740882;37.13623024954285;731.2445464193341
967;1;8881.164288443677;7.811967415510046;23.022687594872465;15.10791723248636
968;3;9586.503782883312;7.531173632053094;28.394041039554033;303.0160106940683
969;1;5804.0512452458515;8.985433454118525;21.285466459503958;881.108898019353
970;1;9100.5273101577;7.4885157679990755;29.393949093697195;49.704376340773
971;1;4047.963417034768;8.508434446011076;32.993940923585185;247.6170225976514
972;2;5006.35294857421;7.395651978458135;39.26825552108536;661.9604348285252
973;2;6457.887397854262;8.446464619710603;25.529993182118243;45.647517000088996
974;1;6881.939001800289;7.180800564966416;15.455273053178065;650.4363510196982
975;3;7563.151436068229;7.219148300720567;16.056840943224596;137.28005957694637
976;1;8252.770862819947;7.476430694059687;39.87669532761386;879.650066176193
977;1;4175.216151528311;7.330924490024576;28.903068123192526;510.1886967343349
978;1;9502.847282609877;8.04765787653885;19.338810509656867;472.2965706960293
979;2;8987.72581156964;8.319072741119065;38.495195579200626;575.4041602847424
980;2;9084.244712475042;7.258647288543288;29.63076170312256;297.8518568181816
981;3;7743.850953249548;7.058999626906198;20.38303597508681;973.2402627447201
982;2;8123.025079391608;7.688163692480586;28.08714364422177;245.35916709690113
983;1;4761.053757476761;8.998711747512566;31.145331099873054;963.4351156433556
984;2;4196.198551509826;7.8815937611861555;35.896048605219775;672.6453490078634
985;3;6432.293086185023;7.418559005754396;23.899463561040776;657.224085631826
986;1;5407.81623323354;8.397191312709888;37.546338591566716;289.80016333153753
987;3;6973.383053176065;7.47855869397269;19.796325069137392;305.37810417009786
988;3;8421.737119880483;8.694788724128845;34.35443107717451;796.7468882184289
989;1;4485.277886803897;8.653098460262685;28.276685015616547;951.4901480320126
990;2;9955.454288727946;8.776303238118977;24.781902201672303;305.00662453362105
991;1;7654.451675375193;8.934733313225001;28.23104772207277;975.4205048495206
992;1;3662.3216311338465;8.363039478429261;32.06982994367671;797.0771506152945
993;3;4491.5573488573955;8.626065250058346;21.220294480591747;477.157479481932
994;3;7232.07789329484;7.0398528457926925;26.928617186074735;161.04528174729873
995;3;8656.807973382756;8.271089404972368;38.25293756280223;400.1038547993442
996;2;4755.029930226829;8.903853442492355;35.27576013417408;888.9143452398661
997;2;6531.462130843298;7.433289004549566;26.923031613832293;84.25119450303686
998;1;7679.1637395438065;8.180888344721216;17.74067264947022;312.53854615990116
999;1;6731.8856975225735;8.34027268534244;15.713126221668341;963.8478618606107
1000;3;9317.99865028731;8.445779831163234;19.963809540351743;689.2966839553392
